productId,name,slug,manufacturer,productType,mrpDecimal,salePriceDecimal,discountDecimal,discountPercent,categoryId,damImages,labelDetails,ratingDetails,listingId,productTierAttributes,productSubstitutionAttributes,productAvailabilityFlags,maxQuantity,productVolume,similarProductsAttributes,isAvailable,images
3694747,Baidyanath Nagpur Trivanga Bhasma 10 G For Prameha And Prameha Pidica,baidyanath-nagpur-triwang-bhasma-10-g-3694747,BAIDYANATH,2,355.00,298.20,56.80,16,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/J86100/baidyanath-nagpur-trivanga-bhasma-10-g-for-prameha-and-prameha-pidica-2-1671743703.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/J86100/baidyanath-nagpur-trivanga-bhasma-10-g-for-prameha-and-prameha-pidica-6.1-1671743699.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/J86100/baidyanath-nagpur-trivanga-bhasma-10-g-for-prameha-and-prameha-pidica-6.2-1671743705.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/J86100/baidyanath-nagpur-trivanga-bhasma-10-g-for-prameha-and-prameha-pidica-7-1671743702.jpg', 'face': 'back', 'sequence': '7'}]",,,6619841,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/J86100/baidyanath-nagpur-trivanga-bhasma-10-g-for-prameha-and-prameha-pidica-2-1671743703.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3694241,Baidyanath Nagpur Samirpannag Ras 2.5 G (pack Of 2),baidyanath-nagpur-samirpannag-ras-2-5-g-pack-of-2--3694241,BAIDYANATH,2,276.00,234.60,41.40,15,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/M00851/baidyanath-nagpur-samirpannag-ras-25-g-pack-of-2-2-1671744428.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/M00851/baidyanath-nagpur-samirpannag-ras-25-g-pack-of-2-6.1-1671744425.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/M00851/baidyanath-nagpur-samirpannag-ras-25-g-pack-of-2-6.2-1671744434.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/M00851/baidyanath-nagpur-samirpannag-ras-25-g-pack-of-2-7-1671744432.jpg', 'face': 'back', 'sequence': '7'}]",,,6619783,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/M00851/baidyanath-nagpur-samirpannag-ras-25-g-pack-of-2-2-1671744428.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3694271,Baidyanath Nagpur Vanga Bhasma 10 Gm (pack Of 2),baidyanath-nagpur-vanga-bhasma-10-gm-pack-of-2--3694271,BAIDYANATH,2,350.00,287.00,63.00,18,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/P13333/baidyanath-nagpur-vanga-bhasma-10-gm-pack-of-2-2-1671744431.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/P13333/baidyanath-nagpur-vanga-bhasma-10-gm-pack-of-2-6.1-1671744437.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/P13333/baidyanath-nagpur-vanga-bhasma-10-gm-pack-of-2-6.2-1671744435.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/P13333/baidyanath-nagpur-vanga-bhasma-10-gm-pack-of-2-7-1671744433.jpg', 'face': 'back', 'sequence': '7'}]",,,6619913,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/P13333/baidyanath-nagpur-vanga-bhasma-10-gm-pack-of-2-2-1671744431.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3694242,Baidyanath Nagpur Kaharav Pishti 2.5 G (pack Of 2),baidyanath-nagpur-kaharav-pishti-2-5-g-pack-of-2--3694242,BAIDYANATH,2,278.00,230.74,47.26,17,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/R00836/baidyanath-nagpur-kaharav-pishti-25-g-pack-of-2-2-1671744458.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/R00836/baidyanath-nagpur-kaharav-pishti-25-g-pack-of-2-6.1-1671744460.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/R00836/baidyanath-nagpur-kaharav-pishti-25-g-pack-of-2-6.2-1671744464.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/R00836/baidyanath-nagpur-kaharav-pishti-25-g-pack-of-2-7-1671744462.jpg', 'face': 'back', 'sequence': '7'}]",,,6620009,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/R00836/baidyanath-nagpur-kaharav-pishti-25-g-pack-of-2-2-1671744458.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3113942,Dr. Vaidya's Bronkoherb Capsules Ayurvedic Medicine For Asthma - Pack Of Two ( 30 Capsules X 2 ),dr-vaidya-s-bronkoherb-capsules-ayurvedic-medicine-for-asthma---pack-of-two-30-capsules-x-2--3113942,DR. VAIDYA'S,2,440.00,220.00,220.00,50,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--2-1641792117.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--6.1-1641792106.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--6.2-1641792109.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--6.3-1641792100.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--6.4-1641792103.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--7-1641792113.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4.6666666666667, 'count': 3}",6349885,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--2-1641792117.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3809079,Ved Tattva Nirgundi Tablet (vitex Negundo) 120 Tablets,ved-tattva-nirgundi-tablet-vitex-negundo-120-tablets-3809079,VED TATTVA,2,715.00,300.30,414.70,58,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/B68618/ved-tattva-nirgundi-tablet-vitex-negundo-120-tablets-2-1665634985.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/B68618/ved-tattva-nirgundi-tablet-vitex-negundo-120-tablets-6.1-1665634805.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/B68618/ved-tattva-nirgundi-tablet-vitex-negundo-120-tablets-6.2-1665634845.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/B68618/ved-tattva-nirgundi-tablet-vitex-negundo-120-tablets-6.3-1665635157.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/B68618/ved-tattva-nirgundi-tablet-vitex-negundo-120-tablets-6.4-1665634807.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/B68618/ved-tattva-nirgundi-tablet-vitex-negundo-120-tablets-7-1665634802.jpg', 'face': 'back', 'sequence': '7'}]",,,7993183,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/B68618/ved-tattva-nirgundi-tablet-vitex-negundo-120-tablets-2-1665634985.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3808875,Herbal Hills Baelpatra Powder (1 Kg Single Pack),herbal-hills-baelpatra-powder-1-kg-single-pack--3808875,HERBAL HILLS,2,420.00,399.00,21.00,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/D26187/herbal-hills-baelpatra-powder-1-kg-single-pack-2-1665827267.jpg', 'face': 'front', 'sequence': '2'}]",,,7972473,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/D26187/herbal-hills-baelpatra-powder-1-kg-single-pack-2-1665827267.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3612754,Arckveda Arthoarck Pain Relief Juice Enriched With Shilajeet Sallaki & Rasna - 600ml,arckveda-arthoarck-pain-relief-juice-enriched-with-shilajeet-sallaki-rasna---600ml-3612754,ARCKVEDA,2,349.00,157.05,191.95,55,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/H63650/arckveda-arthoarck-pain-relief-juice-enriched-with-shilajeet-sallaki-rasna-600ml-2-1671743397.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/H63650/arckveda-arthoarck-pain-relief-juice-enriched-with-shilajeet-sallaki-rasna-600ml-6.1-1671743402.jpg', 'face': 'side', 'sequence': '6.1'}]",,,3009791,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/H63650/arckveda-arthoarck-pain-relief-juice-enriched-with-shilajeet-sallaki-rasna-600ml-2-1671743397.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3694747,Baidyanath Nagpur Trivanga Bhasma 10 G For Prameha And Prameha Pidica,baidyanath-nagpur-triwang-bhasma-10-g-3694747,BAIDYANATH,2,355.00,298.20,56.80,16,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/J86100/baidyanath-nagpur-trivanga-bhasma-10-g-for-prameha-and-prameha-pidica-2-1671743703.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/J86100/baidyanath-nagpur-trivanga-bhasma-10-g-for-prameha-and-prameha-pidica-6.1-1671743699.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/J86100/baidyanath-nagpur-trivanga-bhasma-10-g-for-prameha-and-prameha-pidica-6.2-1671743705.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/J86100/baidyanath-nagpur-trivanga-bhasma-10-g-for-prameha-and-prameha-pidica-7-1671743702.jpg', 'face': 'back', 'sequence': '7'}]",,,6619841,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/J86100/baidyanath-nagpur-trivanga-bhasma-10-g-for-prameha-and-prameha-pidica-2-1671743703.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3694241,Baidyanath Nagpur Samirpannag Ras 2.5 G (pack Of 2),baidyanath-nagpur-samirpannag-ras-2-5-g-pack-of-2--3694241,BAIDYANATH,2,276.00,234.60,41.40,15,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/M00851/baidyanath-nagpur-samirpannag-ras-25-g-pack-of-2-2-1671744428.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/M00851/baidyanath-nagpur-samirpannag-ras-25-g-pack-of-2-6.1-1671744425.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/M00851/baidyanath-nagpur-samirpannag-ras-25-g-pack-of-2-6.2-1671744434.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/M00851/baidyanath-nagpur-samirpannag-ras-25-g-pack-of-2-7-1671744432.jpg', 'face': 'back', 'sequence': '7'}]",,,6619783,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/M00851/baidyanath-nagpur-samirpannag-ras-25-g-pack-of-2-2-1671744428.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3694271,Baidyanath Nagpur Vanga Bhasma 10 Gm (pack Of 2),baidyanath-nagpur-vanga-bhasma-10-gm-pack-of-2--3694271,BAIDYANATH,2,350.00,287.00,63.00,18,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/P13333/baidyanath-nagpur-vanga-bhasma-10-gm-pack-of-2-2-1671744431.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/P13333/baidyanath-nagpur-vanga-bhasma-10-gm-pack-of-2-6.1-1671744437.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/P13333/baidyanath-nagpur-vanga-bhasma-10-gm-pack-of-2-6.2-1671744435.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/P13333/baidyanath-nagpur-vanga-bhasma-10-gm-pack-of-2-7-1671744433.jpg', 'face': 'back', 'sequence': '7'}]",,,6619913,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/P13333/baidyanath-nagpur-vanga-bhasma-10-gm-pack-of-2-2-1671744431.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3694242,Baidyanath Nagpur Kaharav Pishti 2.5 G (pack Of 2),baidyanath-nagpur-kaharav-pishti-2-5-g-pack-of-2--3694242,BAIDYANATH,2,278.00,230.74,47.26,17,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/R00836/baidyanath-nagpur-kaharav-pishti-25-g-pack-of-2-2-1671744458.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/R00836/baidyanath-nagpur-kaharav-pishti-25-g-pack-of-2-6.1-1671744460.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/R00836/baidyanath-nagpur-kaharav-pishti-25-g-pack-of-2-6.2-1671744464.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/R00836/baidyanath-nagpur-kaharav-pishti-25-g-pack-of-2-7-1671744462.jpg', 'face': 'back', 'sequence': '7'}]",,,6620009,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/R00836/baidyanath-nagpur-kaharav-pishti-25-g-pack-of-2-2-1671744458.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3694762,Baidyanath Nagpur Moti Bhasma (1 G),baidyanath-nagpur-moti-bhasma-1-g--3694762,BAIDYANATH,2,594.00,493.02,100.98,17,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/X40349/baidyanath-nagpur-moti-bhasma-1-g-2-1671743704.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/X40349/baidyanath-nagpur-moti-bhasma-1-g-6.1-1671743703.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/X40349/baidyanath-nagpur-moti-bhasma-1-g-6.2-1671743709.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/X40349/baidyanath-nagpur-moti-bhasma-1-g-6.3-1671743711.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/X40349/baidyanath-nagpur-moti-bhasma-1-g-7-1671743706.jpg', 'face': 'back', 'sequence': '7'}]",,,6619814,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/X40349/baidyanath-nagpur-moti-bhasma-1-g-2-1671743704.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3694689,Baidyanath Nagpur Manmath Ras (40 Tablets) (pack Of 2),baidyanath-nagpur-manmath-ras-40-tablets-pack-of-2--3694689,BAIDYANATH,2,390.00,327.60,62.40,16,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/A06186/baidyanath-nagpur-manmath-ras-40-tablets-pack-of-2-2-1671744527.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/A06186/baidyanath-nagpur-manmath-ras-40-tablets-pack-of-2-6.1-1671744525.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/A06186/baidyanath-nagpur-manmath-ras-40-tablets-pack-of-2-6.2-1671744523.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/A06186/baidyanath-nagpur-manmath-ras-40-tablets-pack-of-2-6.3-1671744530.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/A06186/baidyanath-nagpur-manmath-ras-40-tablets-pack-of-2-7-1671744528.jpg', 'face': 'back', 'sequence': '7'}]",,,9799713,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/A06186/baidyanath-nagpur-manmath-ras-40-tablets-pack-of-2-2-1671744527.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3694757,Baidyanath Nagpur Swmalinibasant Br Smy -10 Tablets,baidyanath-nagpur-swmalinibasant-br-smy--10-tablets-3694757,BAIDYANATH,2,755.00,641.75,113.25,15,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T79255/baidyanath-nagpur-swmalinibasant-br-smy-10-tablets-2-1671744504.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T79255/baidyanath-nagpur-swmalinibasant-br-smy-10-tablets-6.1-1671744497.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T79255/baidyanath-nagpur-swmalinibasant-br-smy-10-tablets-6.2-1671744507.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T79255/baidyanath-nagpur-swmalinibasant-br-smy-10-tablets-6.3-1671744500.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T79255/baidyanath-nagpur-swmalinibasant-br-smy-10-tablets-7-1671744502.jpg', 'face': 'back', 'sequence': '7'}]",,,6620051,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/T79255/baidyanath-nagpur-swmalinibasant-br-smy-10-tablets-2-1671744504.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3694639,Baidyanath Nagpur Shukramatrika Vati 40 Tablets (pack Of 2),baidyanath-nagpur-shukramatrika-vati-40-tablets-pack-of-2--3694639,BAIDYANATH,2,270.00,229.50,40.50,15,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/L52367/baidyanath-nagpur-shukramatrika-vati-40-tablets-pack-of-2-2-1671743688.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/L52367/baidyanath-nagpur-shukramatrika-vati-40-tablets-pack-of-2-6.1-1671743684.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/L52367/baidyanath-nagpur-shukramatrika-vati-40-tablets-pack-of-2-6.2-1671743682.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/L52367/baidyanath-nagpur-shukramatrika-vati-40-tablets-pack-of-2-7-1671743686.jpg', 'face': 'back', 'sequence': '7'}]",,,6715273,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/L52367/baidyanath-nagpur-shukramatrika-vati-40-tablets-pack-of-2-2-1671743688.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3639600,Dhootapapeshwar Rasaraj Rasa - 10 Tab,dhootapapeshwar-rasaraj-rasa---10-tab-3639600,DHOOTAPAPESHWAR,2,1330.00,1024.10,305.90,23,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/H43801/dhootapapeshwar-rasaraj-rasa-10-tab-2-1671743716.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/H43801/dhootapapeshwar-rasaraj-rasa-10-tab-7-1671743717.jpg', 'face': 'back', 'sequence': '7'}]",,,6018328,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/H43801/dhootapapeshwar-rasaraj-rasa-10-tab-2-1671743716.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3113942,Dr. Vaidya's Bronkoherb Capsules Ayurvedic Medicine For Asthma - Pack Of Two ( 30 Capsules X 2 ),dr-vaidya-s-bronkoherb-capsules-ayurvedic-medicine-for-asthma---pack-of-two-30-capsules-x-2--3113942,DR. VAIDYA'S,2,440.00,220.00,220.00,50,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--2-1641792117.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--6.1-1641792106.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--6.2-1641792109.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--6.3-1641792100.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--6.4-1641792103.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--7-1641792113.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4.6666666666667, 'count': 3}",6349885,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/Z14178/dr-vaidyas-bronkoherb-capsules-ayurvedic-medicine-for-asthma-pack-of-two-30-capsules-x-2--2-1641792117.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3058979,Siddhayu Turmeric Yogue (by Baidyanath) Spiced Latte Mix I Immunity Booster| Saffron Turmeric 100gm,siddhayu-turmeric-yogue-i-spiced-turmeric-latte-mix-i-immunity-booster-i-golden-milk-i-high-curcumin-i-saffron-turmeric-milk-i-100-gm-x-1-3058979,SIDDHAYU,2,345.00,279.45,65.55,19,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/N93166/siddhayu-turmeric-yogue-by-baidyanath-spiced-latte-mix-i-immunity-booster-saffron-turmeric-100gm-2-1671742157.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/N93166/siddhayu-turmeric-yogue-by-baidyanath-spiced-latte-mix-i-immunity-booster-saffron-turmeric-100gm-7-1671742155.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4, 'count': 1}",9799832,"{'type': 5, 'text': 'Guaranteed Delivery'}",,"{'isAvailable': True, 'showVariantsInBottomSheet': True, 'notifyMe': False}",20,0,,True,['https://cdn01.pharmeasy.in/dam/products_otc/N93166/siddhayu-turmeric-yogue-by-baidyanath-spiced-latte-mix-i-immunity-booster-saffron-turmeric-100gm-2-1671742157.jpg?dim=300x0&f=jpg&dpr=3&q=60']
